bug_id,duplicate
1700843,NO
1687938,NO
1713181,NO
1703392,1392106
1693795,NO
1702067,NO
1705708,1692497
1692460,NO
1704416,NO
1703379,NO
1691169,NO
1689726,NO
1686415,NO
1697518,NO
1701208,NO
1690511,1691561
1706567,NO
1709654,NO
1689040,NO
1686373,NO
1696160,NO
1692306,NO
1694777,NO
1692312,NO
1712506,NO
1694763,NO
1702715,NO
1706573,NO
1687079,1644147
1709640,NO
1689054,1513137
1696612,NO
1700664,NO
1689732,1683652
1708238,NO
1706215,1704461
1711769,1713170
1702073,NO
1711999,NO
1699509,NO
1686429,1684772
1708210,NO
1707123,1703031
1700894,NO
1687737,NO
1701552,NO
1698617,NO
1705734,NO
1712248,NO
1713156,NO
1703345,NO
1695333,NO
1695455,1689759
1685646,1709644
1693024,NO
1705052,NO
1711027,NO
1708576,NO
1707645,NO
1701220,NO
1711033,NO
1708562,NO
1691627,NO
1696148,NO
1695441,NO
1705046,1702466
1693030,NO
1705720,NO
1692448,NO
1685134,NO
1695327,NO
1703351,1709136
1708204,NO
1707137,NO
1691141,NO
1711755,NO
1687723,NO
1697530,NO
1698944,NO
1689849,NO
1696969,NO
1693811,NO
1694818,NO
1707916,1707913
1693805,NO
1689685,NO
1698950,NO
1699496,NO
1687870,NO
1711806,NO
1709091,NO
1705683,NO
1695284,NO
1687858,NO
1696955,NO
1711190,1698138
1701383,NO
1694824,NO
1702852,1702957
1703594,NO
1685929,1643789
1712499,NO
1694830,NO
1693187,NO
1691948,1691896
1700089,1700079
1691790,NO
1707080,NO
1697487,NO
1700937,NO
1705697,NO
1704589,1703735
1685083,NO
1694165,NO
1706375,NO
1709046,NO
1698987,NO
1686561,NO
1699441,NO
1696772,NO
1700704,NO
1699327,NO
1700062,NO
1686207,NO
1706413,NO
1690465,1690118
1709720,NO
1702675,NO
1712466,NO
1692272,NO
1712472,NO
1695509,NO
1700076,NO
1696000,NO
1701368,NO
1697478,NO
1690317,1694229
1706361,NO
1691009,NO
1698993,NO
1710503,NO
1699455,NO
1700710,NO
1696766,NO
1692500,NO
1704576,NO
1694171,NO
1697450,NO
1698763,NO
1696996,1695747
1688570,NO
1708364,NO
1707057,NO
1700738,NO
1692528,NO
1705640,NO
1702649,NO
1702891,1599479
1695521,NO
1696028,NO
1689108,NO
1697336,NO
1701340,NO
1708416,NO
1691753,1647979
1687131,NO
1688202,NO
1693144,NO
1705132,NO
1703543,NO
1695253,NO
1685040,NO
1713036,NO
1705654,NO
1712328,NO
1701432,1516423
1698777,NO
1687657,NO
1699469,NO
1695904,NO
1709287,NO
1699858,NO
1699680,NO
1708199,NO
1688799,1684664
1688941,NO
1708833,NO
1712843,NO
1684835,NO
1691586,NO
1706836,NO
1690840,NO
1690698,NO
1711392,NO
1699864,NO
1707296,1707384
1685295,NO
1694398,NO
1692931,NO
1685281,NO
1695092,NO
1692925,1679043
1699870,NO
1686950,NO
1697685,NO
1707282,NO
1710098,NO
1690854,NO
1693385,NO
1703782,NO
1684821,NO
1712857,NO
1704006,NO
1692070,NO
1705318,NO
1694401,NO
1697108,NO
1691579,NO
1689336,NO
1700260,1700263
1699125,NO
1700506,NO
1699643,NO
1689450,NO
1706177,NO
1690101,NO
1701618,1215415
1702311,NO
1693408,NO
1692716,NO
1695079,NO
1694373,NO
1712116,NO
1692702,NO
1713208,NO
1699657,NO
1686777,NO
1710701,NO
1687469,NO
1709250,NO
1690115,NO
1706163,NO
1698549,NO
1711379,NO
1706605,1706452
1700274,1702383
1696202,NO
1699131,NO
1692064,NO
1702463,NO
1694415,NO
1701142,1667506
1687327,1586529
1707533,NO
1691545,NO
1686039,NO
1699119,NO
1690883,NO
1703755,NO
1685530,NO
1712658,NO
1705324,NO
1693352,NO
1705442,NO
1693434,NO
1685256,NO
1695045,NO
1703033,NO
1707255,NO
1691223,NO
1710729,1646135
1708166,NO
1711437,NO
1687441,NO
1701624,1694401
1686987,NO
1691237,NO
1711423,NO
1698575,NO
1686993,1630132
1701630,NO
1713234,NO
1704748,NO
1703027,NO
1695051,NO
1703741,NO
1695737,1696731
1685524,NO
1692058,NO
1693346,NO
1705330,NO
1694429,1693989
1687333,NO
1691551,NO
1707527,NO
1690897,NO
1700248,1695016
1695050,NO
1703026,NO
1704749,NO
1713235,NO
1702338,NO
1701631,NO
1698574,NO
1711422,NO
1688767,NO
1707240,NO
1700249,1678751
1708615,NO
1698212,NO
1694428,NO
1693347,NO
1685525,NO
1695736,NO
1703740,NO
1712659,NO
1685531,NO
1695722,NO
1712881,NO
1690882,NO
1691544,NO
1707532,1670243
1687326,NO
1701143,1700485
1701625,NO
1697653,NO
1710728,NO
1707254,NO
1695044,NO
1685257,NO
1693435,1692677
1705443,NO
1698548,NO
1706162,NO
1690114,NO
1689445,NO
1710700,NO
1688983,NO
1700513,NO
1713209,NO
1704775,NO
1694372,NO
1694414,NO
1702462,NO
1685519,NO
1704013,1703600
1699130,NO
1710066,NO
1686010,196584
1706604,NO
1709537,NO
1699124,NO
1696217,248173
1691578,NO
1689337,NO
1686004,NO
1688029,540975
1690666,1690527
1706610,NO
1709523,NO
1697109,NO
1694400,NO
1712665,NO
1705319,NO
1703768,NO
1695078,NO
1704761,NO
1712103,1494772
1693409,NO
1702310,NO
1709245,530608
1686762,1692900
1699642,NO
1696571,NO
1707283,NO
1697684,NO
1686951,NO
1687497,1687435
1705494,NO
1704952,NO
1692924,NO
1695093,NO
1712856,NO
1693384,NO
1711387,619662
1710099,NO
1691593,NO
1690841,NO
1706837,1706838
1684834,NO
1702489,NO
1693390,1687761
1695939,1695478
1705480,NO
1692930,NO
1704946,1615066
1694399,NO
1695087,NO
1685294,NO
1697848,NO
1707297,NO
1686945,NO
1710933,NO
1697690,NO
1699695,NO
1688798,1680214
1708832,NO
1695911,NO
1703967,NO
1703973,NO
1695905,1695478
1689492,NO
1708198,1710467
1701802,NO
1686979,NO
1685727,NO
1705133,NO
1698010,NO
1697323,NO
1688203,NO
1709709,1333781
1710258,NO
1699468,NO
1691034,NO
1686548,NO
1711620,470699
1696983,NO
1698776,NO
1693623,NO
1695252,NO
1703224,NO
1693637,NO
1705641,NO
1685055,NO
1713023,NO
1692529,NO
1708365,NO
1688571,NO
1696997,NO
1711634,NO
1697451,NO
1690458,1689789
1688217,NO
1687124,NO
1707730,NO
1708403,NO
1696029,NO
1703556,NO
1705127,NO
1702648,1701383
1709735,NO
1706406,NO
1690470,NO
1696001,NO
1699332,NO
1704211,NO
1692267,NO
1694616,NO
1692501,NO
1691008,NO
1698992,NO
1689647,NO
1709053,NO
1706360,NO
1690316,NO
1697479,NO
1700705,NO
1710516,NO
1689653,NO
1698986,1698834
1711608,NO
1709047,458570
1706374,NO
1694164,NO
1692515,NO
1692273,1692082
1694602,1630132
1709721,NO
1689135,1650750
1700063,1682195
1696015,1695384
1699326,1699325
1691791,NO
1693186,NO
1694831,1694734
1702847,NO
1692298,NO
1704588,NO
1693838,1693839
1696940,NO
1700936,1699935
1697486,NO
1687681,NO
1697492,NO
1687859,NO
1707095,NO
1698979,NO
1685096,1673778
1695285,NO
1712498,NO
1693192,1648386
1703595,1525259
1702853,NO
1694825,NO
1709906,NO
1701382,292067
1711191,NO
1685900,NO
1691975,NO
1698789,NO
1711807,1709332
1687871,1687177
1699497,NO
1689684,NO
1705872,NO
1693804,NO
1709084,NO
1696968,NO
1689848,NO
1687865,NO
1699483,NO
1698945,NO
1694819,NO
1693031,NO
1705047,NO
1703436,NO
1691626,NO
1688377,NO
1687044,1669274
1707888,1670243
1701221,NO
1698602,NO
1701547,1699890
1697531,NO
1688411,1688433
1691140,NO
1694038,NO
1695332,NO
1703344,1595213
1713157,NO
1685121,1686002
1697525,NO
1687736,NO
1686428,NO
1699508,NO
1707644,NO
1709669,1667271
1687050,1699426
1705053,NO
1693025,NO
1685647,NO
1703422,NO
1700103,NO
1696175,NO
1709899,NO
1689055,NO
1687078,1687077
1709641,NO
1690504,NO
1706572,1653191
1698158,NO
1702714,NO
1694762,NO
1712507,NO
1692313,NO
1704365,NO
1685109,1548753
1702072,NO
1694004,NO
1711768,NO
1709127,NO
1690262,NO
1708239,1708193
1710476,1707979
1696613,NO
1688439,NO
1706200,NO
1690276,NO
1710462,NO
1691168,NO
1689727,NO
1699534,NO
1703378,NO
1692461,NO
1712275,NO
1702066,NO
1702700,1696794
1693019,NO
1696161,NO
1686372,NO
1707678,1702994
1689041,NO
1709655,NO
1706566,NO
1690510,NO
1687087,1687006
1709866,NO
1707693,1707717
1702933,1586529
1694945,1634451
1695483,1689251
1705084,NO
1703393,NO
1691183,NO
1689914,NO
1700842,1701019
1696834,NO
1711797,NO
1689900,NO
1701590,NO
1690289,1690235
1702099,1513137
1703387,NO
1693958,NO
1713194,NO
1694951,NO
1702927,1386177
1685684,NO
1695497,NO
1705090,NO
1687093,NO
1691829,NO
1697280,NO
1707687,NO
1709682,1708777
1707877,NO
1698825,NO
1696808,NO
1711967,NO
1687911,NO
1699291,NO
1708588,NO
1689082,NO
1692893,NO
1705523,NO
1685337,NO
1713341,1713339
1710648,NO
1708007,NO
1707334,NO
1709319,NO
1688613,1687681
1710890,NO
1701745,NO
1697733,1694413
1697055,NO
1698366,1679681
1687246,NO
1686158,NO
1691424,NO
1699078,1698097
1706994,1693384
1693233,NO
1705245,NO
1712739,NO
1685445,NO
1705251,NO
1693227,NO
1694548,NO
1701037,NO
1711224,NO
1687252,NO
1688161,1684664
1706980,1702945
1696439,NO
1701989,NO
1689519,NO
1691356,NO
1687534,1684664
1697727,1668952
1702258,NO
1693541,NO
1695130,1679556
1703146,NO
1699722,NO
1700467,NO
1696411,1694670
1686602,NO
1710674,NO
1690060,NO
1709325,NO
1712063,NO
1693569,752844
1692677,NO
1695118,NO
1703608,NO
1692111,NO
1704167,NO
1712705,NO
1705279,NO
1702516,NO
1697069,NO
1708985,NO
1688149,1415923
1690706,NO
1709443,NO
1689257,NO
1686164,NO
1699044,NO
1690712,NO
1711218,NO
1689243,NO
1708749,NO
1696363,NO
1685479,NO
1692105,NO
1684767,NO
1694574,NO
1694212,NO
1702264,NO
1712077,NO
1692663,NO
1699736,NO
1700473,NO
1689525,1561971
1706002,NO
1690074,NO
1687508,NO
1698428,NO
1699905,NO
1686825,NO
1710853,NO
1701786,1612456
1700498,NO
1688808,1672340
1697928,NO
1692850,NO
1693596,NO
1705286,NO
1684954,NO
1712922,NO
1704198,NO
1690921,NO
1706957,1598271
1697096,NO
1687285,NO
1707485,NO
1706943,1704466
1697082,NO
1687291,1679249
1705292,NO
1684798,NO
1712936,NO
1684940,NO
1685486,NO
1692844,1691558
1693582,NO
1712088,NO
1699911,1699909
1701792,NO
1710847,NO
1686831,NO
1691395,NO
1688834,NO
1689294,NO
1703813,NO
1684968,NO
1695871,NO
1703807,NO
1699093,NO
1688820,NO
1697900,NO
1692878,NO
1688188,NO
1699085,NO
1697916,NO
1701960,NO
1688836,1643433
1704818,NO
1710879,NO
1709496,NO
1708950,266434
1689282,NO
1708788,NO
1712908,1614169
1703805,NO
1695873,NO
1687287,NO
1697094,1697093
1707493,NO
1685490,NO
1712920,NO
1684956,NO
1705284,1705251
1693594,NO
1713380,NO
1701784,1703014
1686827,NO
1711597,NO
1699907,NO
1701948,NO
1691397,NO
1686833,NO
1710845,NO
1701790,NO
1711583,NO
1690089,1684664
1692846,NO
1702299,NO
1703187,NO
1685484,NO
1695697,NO
1712934,1706171
1703839,NO
1706799,1542044
1697080,NO
1690937,NO
1706941,NO
1707487,NO
1699046,NO
1696375,NO
1700303,NO
1689255,NO
1706772,NO
1690704,NO
1687278,1697359
1709441,NO
1694562,1677653
1712707,NO
1692113,NO
1685309,1685251
1704603,NO
1709327,NO
1708039,NO
1699720,NO
1697719,1609162
1690076,NO
1706000,NO
1709333,1710829
1689527,1689510
1696407,NO
1703178,NO
1692661,NO
1704617,NO
1705509,NO
1694210,NO
1694576,1692489
1684765,1673835
1695668,NO
1707478,NO
1686172,NO
1709455,NO
1708993,NO
1705247,NO
1695898,NO
1703636,NO
1696349,NO
1689269,NO
1691426,NO
1701021,NO
1698364,1681977
1711554,NO
1687522,NO
1708005,NO
1695126,NO
1703150,NO
1713343,NO
1685335,NO
1693557,NO
1703144,NO
1695132,1673778
1713357,NO
1705535,NO
1692885,NO
1710886,NO
1698416,NO
1687536,NO
1688605,NO
1686628,NO
1708011,NO
1707322,1700063
1710138,NO
1708777,NO
1709469,NO
1687250,1687170
1693225,NO
1705253,NO
1685447,NO
1695654,NO
1684981,NO
1705904,NO
1693972,NO
1711971,NO
1687907,NO
1698827,NO
1709858,1710467
1698199,1698198
1691803,NO
1709680,1709106
1689080,NO
1699293,1676582
1711965,1712763
1705910,NO
1711795,NO
1696836,NO
1700840,1699864
1701586,NO
1692488,NO
1703391,NO
1705086,1699429
1694947,NO
1685692,NO
1696188,NO
1709864,1710533
1707849,NO
1697282,NO
1705092,1678856
1695495,1679681
1685686,NO
1703385,NO
1712288,NO
1711781,NO
1689902,NO
1701592,1701594
1711959,NO
1691195,1689251
1696611,NO
1700667,NO
1699522,NO
1710474,NO
1686402,NO
1707108,NO
1709125,NO
1706216,NO
1690260,1394199
1701579,1643636
1702070,1702364
1704401,1696484
1692477,NO
1703408,NO
1692311,929037
1705079,1703565
1712505,NO
1694760,NO
1709643,1708821
1690506,NO
1691618,1700904
1689057,NO
1700101,NO
1711018,1644680
1706564,NO
1686370,NO
1710306,NO
1699250,NO
1692305,NO
1704373,NO
1685679,NO
1712511,NO
1702064,NO
1704415,NO
1696605,NO
1699536,1699150
1710460,NO
1709131,NO
1690274,NO
1706202,1700834
1698628,NO
1685137,NO
1695324,NO
1707134,1701324
1691142,NO
1710448,NO
1711756,NO
1700883,NO
1698600,NO
1697533,NO
1701223,1701379
1687046,NO
1707652,NO
1699278,NO
1695442,NO
1703434,NO
1685651,NO
1712539,NO
1705045,NO
1693033,NO
1703420,NO
1692339,NO
1693027,NO
1694748,NO
1698172,NO
1697241,NO
1687052,NO
1708575,1708332
1700129,1136131
1689719,NO
1700897,NO
1687734,NO
1711742,NO
1693741,NO
1705737,NO
1713155,NO
1693806,NO
1689686,NO
1698953,NO
1687873,1689253
1711805,NO
1699495,NO
1709092,NO
1688598,NO
1707901,NO
1702879,NO
1685916,NO
1691963,NO
1709938,NO
1708398,NO
1698947,NO
1711811,NO
1687867,1687486
1693812,NO
1707083,1167777
1686589,NO
1697484,NO
1700934,NO
1696942,1548683
1687697,1498944
1695293,NO
1694833,NO
1703583,NO
1693184,NO
1711187,NO
1691793,NO
1690499,1689789
1711193,805039
1707929,NO
1691787,NO
1694827,1694734
1702851,NO
1703597,NO
1702689,NO
1695287,NO
1705858,NO
1685094,NO
1707097,NO
1689876,NO
1697490,NO
1706389,NO
1687668,NO
1709051,NO
1689645,1599176
1700713,NO
1699456,NO
1692503,NO
1704575,1669285
1713009,NO
1694172,NO
1702662,NO
1694614,NO
1700075,NO
1696003,NO
1708429,NO
1690472,NO
1706404,NO
1710272,NO
1689137,1685411
1709723,NO
1688229,NO
1697309,NO
1694600,NO
1702676,NO
1705119,NO
1704207,1702741
1692271,NO
1695278,NO
1704561,NO
1692517,NO
1693609,NO
1712303,NO
1689889,1689888
1706376,NO
1690300,1681621
1710514,NO
1686562,NO
1698984,NO
1685043,1685427
1693621,NO
1705657,NO
1702138,1664308
1698774,NO
1701431,1698580
1688567,NO
1696981,NO
1687654,NO
1689679,NO
1691036,NO
1708373,NO
1696759,NO
1708415,NO
1688201,NO
1687132,NO
1691988,NO
1701357,NO
1694628,1688092
1693147,NO
1705131,NO
1692259,1686397
1703540,NO
1695536,1695478
1705125,NO
1693153,1692399
1702892,NO
1685731,NO
1707732,NO
1686238,NO
1708401,NO
1688215,NO
1687126,NO
1697335,NO
1701343,1683341
1698760,NO
1697453,NO
1688573,NO
1709079,NO
1711636,NO
1687640,NO
1696995,NO
1707054,NO
1691022,NO
1703232,1718719
1693635,NO
1703965,NO
1695913,NO
1712868,NO
1709290,NO
1698589,1698067
1710919,NO
1688942,NO
1689484,NO
1701814,NO
1709284,1705877
1699683,NO
1697876,NO
1700288,NO
1690857,NO
1706821,1607302
1701196,1700760
1693386,NO
1703959,NO
1712854,1688997
1704788,NO
1695091,1694734
1692926,1693989
1704950,NO
1705496,1694413
1687495,1668084
1710925,NO
1697686,NO
1710931,1709037
1686947,NO
1707295,1690395
1695085,NO
1704944,NO
1712698,NO
1712840,NO
1684836,NO
1691585,NO
1706835,NO
1690843,1684664
1701182,NO
1690670,NO
1706606,NO
1709535,NO
1710064,NO
1695708,151994
1692067,NO
1704011,NO
1712673,34973
1693379,NO
1694416,1626028
1702306,NO
1705469,NO
1704777,NO
1703018,NO
1691208,NO
1686774,NO
1690116,1672340
1706160,NO
1709253,NO
1697679,NO
1688995,NO
1710716,NO
1686760,1686466
1706174,NO
1699898,NO
1711408,NO
1694364,NO
1704763,NO
1692715,1673835
1704005,NO
1694402,1415923
1702474,NO
1698238,NO
1706612,NO
1690664,NO
1687318,NO
1686006,NO
1699126,NO
1696215,NO
1700263,NO
1703742,NO
1695734,NO
1698210,NO
1709509,NO
1687330,NO
1711346,NO
1688003,1684995
1699668,NO
1686748,NO
1708171,NO
1691234,NO
1707242,NO
1701633,NO
1697645,NO
1698576,NO
1693423,NO
1712129,NO
1685241,NO
1713237,NO
1693437,NO
1713223,NO
1695046,NO
1703030,NO
1700539,NO
1697889,NO
1706148,NO
1697651,NO
1701627,NO
1686984,NO
1701141,1698765
1698204,NO
1690658,NO
1688017,NO
1707530,NO
1691546,117222
1696229,NO
1690880,NO
1695720,NO
1705327,NO
1693351,1667801
1698563,NO
1686985,NO
1697650,1690978
1688770,NO
1711435,NO
1707257,NO
1708164,92165
1697888,NO
1700538,NO
1703031,NO
1695047,NO
1713222,NO
1693436,NO
1702449,NO
1685532,NO
1713544,NO
1704038,NO
1703757,NO
1695721,NO
1690881,1685570
1689308,NO
1707531,NO
1688016,NO
1687325,1687297
1701140,1700775
1690895,NO
1707525,NO
1691553,NO
1710059,NO
1708616,NO
1711347,NO
1698211,NO
1697122,1527539
1701154,NO
1684638,NO
1703025,NO
1705454,NO
1704992,NO
1698577,NO
1697644,NO
1701632,NO
1711421,NO
1687457,1487373
1691235,NO
1686749,NO
1699669,NO
1704762,NO
1685268,NO
1712100,1712150
1702313,1699410
1694365,NO
1711409,NO
1708158,1708869
1699641,1241524
1696214,NO
1689334,NO
1706613,NO
1702475,NO
1694403,NO
1704004,1703821
1702461,NO
1693378,NO
1712672,NO
1692066,NO
1695709,1260698
1700276,1697882
1707519,NO
1689320,NO
1706607,NO
1701168,NO
1688758,NO
1706161,NO
1691209,NO
1700510,1471001
1699655,NO
1704776,NO
1694371,NO
1702307,1702183
1705483,NO
1704945,NO
1695084,NO
1707294,NO
1686946,NO
1697693,NO
1699866,NO
1687480,NO
1711390,NO
1690842,NO
1706834,NO
1691584,1686727
1684837,NO
1693393,NO
1692099,NO
1712855,NO
1684823,NO
1691590,NO
1701829,NO
1699872,NO
1687494,1687435
1705497,NO
1704951,NO
1704789,NO
1701801,1563452
1697877,NO
1699682,NO
1695906,NO
1706808,1693384
1708831,NO
1712869,NO
1695912,NO
1703964,1653473
1697863,NO
1701815,NO
1710918,NO
1709291,NO
1701342,1700101
1697334,NO
1687127,NO
1688214,NO
1691745,NO
1707733,NO
1699319,1471001
1695523,NO
1693634,NO
1685056,NO
1687899,NO
1710529,NO
1708366,NO
1691023,NO
1687641,NO
1697452,NO
1698761,1710459
1696758,1699410
1689678,NO
1696980,NO
1690329,NO
1698775,NO
1702139,NO
1693620,NO
1704548,NO
1685042,NO
1695251,NO
1703227,NO
1695537,NO
1703541,NO
1702887,1702873
1685724,NO
1705130,NO
1693146,NO
1694629,NO
1697320,NO
1701356,NO
1698013,NO
1691989,1677248
1706439,NO
1708414,NO
1707727,NO
1691751,NO
1703569,1705085
1704206,NO
1705118,NO
1694601,1689877
1688228,NO
1690467,NO
1706411,NO
1686205,1664151
1710273,NO
1699325,1707839
1699443,1699467
1700706,NO
1707069,NO
1698985,NO
1690301,1716724
1709044,NO
1689888,1689032
1701418,NO
1695279,NO
1694173,NO
1696764,1603489
1700712,1700485
1698991,NO
1689644,NO
1706363,NO
1709050,NO
1698749,NO
1706405,NO
1690473,NO
1711179,NO
1708428,NO
1699331,1697316
1696002,NO
1685718,NO
1704212,NO
1702663,NO
1703596,NO
1702850,NO
1694826,NO
1709905,NO
1701381,1717862
1707928,NO
1696957,NO
1687682,NO
1697491,NO
1689877,NO
1707096,NO
1685095,NO
1694198,1694197
1705681,NO
1695292,NO
1687696,1720507
1696943,NO
1711838,NO
1710298,NO
1691792,NO
1701395,NO
1711186,NO
1703582,NO
1694832,1694830
1709939,NO
1685917,NO
1709087,NO
1699480,NO
1687866,NO
1698946,NO
1708399,NO
1709093,1360155
1687872,NO
1689687,1704068
1707900,NO
1691976,NO
1700128,NO
1711025,NO
1697240,NO
1701236,NO
1705050,NO
1693026,NO
1692338,1690970
1694991,NO
1693998,NO
1695331,NO
1713154,NO
1685122,NO
1705736,NO
1693740,NO
1702059,NO
1697526,NO
1690249,89665
1708212,NO
1707121,NO
1696638,NO
1701544,NO
1697532,NO
1698601,NO
1700882,1219775
1711757,NO
1688412,NO
1691143,NO
1703353,NO
1695325,NO
1713140,1647721
1685888,NO
1693032,NO
1712538,NO
1685650,NO
1694985,1689329
1703435,NO
1699279,NO
1708560,NO
1707653,NO
1711031,NO
1688374,NO
1694775,NO
1712510,NO
1692304,1690775
1696162,NO
1689042,NO
1710307,NO
1686371,NO
1706203,747436
1690275,NO
1687709,NO
1709130,NO
1689724,NO
1686417,NO
1699537,1697486
1704414,NO
1692462,NO
1712276,NO
1694013,1689853
1692476,NO
1693768,1638383
1702071,NO
1701578,NO
1706217,1680387
1689730,NO
1710475,NO
1699523,NO
1699245,NO
1696176,NO
1691619,1700904
1686365,1686366
1710313,NO
1706571,NO
1709642,NO
1702717,NO
1694761,NO
1712504,1699658
1703409,734643
1694952,NO
1695494,1692791
1691194,NO
1711958,NO
1701593,1700853
1689903,1680013
1711780,NO
1693783,NO
1712289,1712286
1703384,NO
1713197,NO
1705939,357480
1703390,NO
1691180,NO
1700699,NO
1696837,NO
1711794,1711806
1687084,1630132
1707690,NO
1704399,NO
1685693,NO
1705087,NO
1709695,NO
1691816,NO
1699292,1699284
1689081,NO
1693967,NO
1698832,NO
1711964,NO
1700869,NO
1698826,NO
1687906,1688594
1709681,NO
1707874,1708635
1699286,NO
1689095,NO
1699709,1677244
1691355,NO
1686629,NO
1708010,NO
1711541,NO
1697724,NO
1701752,1667271
1710887,NO
1692884,1689934
1712048,NO
1713356,NO
1685320,NO
1695133,NO
1703145,NO
1684980,NO
1703623,NO
1684758,1683753
1698371,NO
1697042,NO
1701034,NO
1709468,NO
1711227,NO
1691433,NO
1710139,NO
1697056,NO
1687245,NO
1689268,1689267
1706997,1702249
1696348,NO
1695641,NO
1704158,NO
1705246,NO
1692890,NO
1693556,NO
1685334,NO
1713342,NO
1692648,NO
1700458,NO
1707337,1706282
1687523,NO
1701746,NO
1702267,NO
1705508,NO
1704616,NO
1703179,NO
1696406,NO
1700470,NO
1699735,NO
1710663,1709565
1686615,NO
1689526,NO
1688638,NO
1706001,NO
1708992,NO
1709454,NO
1706767,NO
1690711,NO
1710105,1678774
1689240,NO
1696360,NO
1699053,NO
1695669,1694927
1692106,NO
1693218,NO
1692112,NO
1704164,NO
1713418,NO
1684770,NO
1702515,1702514
1687279,NO
1709440,NO
1686167,NO
1696374,NO
1699721,NO
1686601,1680749
1710677,NO
1706015,NO
1704602,NO
1685308,NO
1703186,NO
1702298,NO
1692847,NO
1693581,NO
1690088,NO
1699912,NO
1711582,1713170
1701791,NO
1710844,NO
1686832,NO
1701949,NO
1707486,NO
1697081,1697260
1706798,NO
1687292,NO
1703838,NO
1712935,NO
1684943,NO
1695696,NO
1712921,NO
1685491,NO
1686198,1674559
1687286,NO
1710850,NO
1701785,NO
1703192,1682022
1692853,NO
1693595,NO
1688823,1695166
1697903,NO
1703804,1704041
1689283,NO
1699090,NO
1709497,NO
1689297,NO
1709483,1701303
1688189,NO
1703810,NO
1688837,NO
1701961,NO
1697917,NO
1701978,NO
1699923,NO
1692876,NO
1703809,NO
1688190,NO
1708784,1709324
1698397,NO
1708790,NO
1690913,NO
1712910,NO
1684966,1679933
1692862,NO
1699937,NO
1710861,NO
1702295,NO
1712086,NO
1713398,NO
1688812,NO
1701944,NO
1690085,1691060
1708960,NO
1686181,NO
1696392,1598613
1685488,NO
1704182,NO
1703835,NO
1695843,NO
1684796,1077323
1703821,NO
1705288,NO
1697098,NO
1706959,NO
1688806,NO
1700496,1260230
1701950,NO
1710685,NO
1690091,NO
1701788,NO
1702281,NO
1704828,NO
1693598,NO
1692686,1617467
1685311,NO
1713367,NO
1693573,NO
1705505,NO
1712079,1707070
1697715,NO
1708021,NO
1707312,NO
1691402,NO
1698340,363298
1687260,1687170
1709459,NO
1688153,NO
1693215,NO
1684769,NO
1695664,NO
1713401,1709608
1705277,NO
1693201,NO
1702518,NO
1695670,1681275
1703606,NO
1704169,NO
1713415,NO
1685463,NO
1708753,NO
1707460,NO
1691416,1691261
1689259,1689258
1698354,1706096
1690708,1279293
1687512,NO
1688621,528034
1706018,NO
1697701,NO
1701777,NO
1700469,NO
1707306,NO
1695116,NO
1705511,NO
1688609,NO
1709303,NO
1697729,NO
1699704,NO
1700441,NO
1696437,NO
1689517,NO
1691358,NO
1710652,NO
1701987,NO
1704627,NO
1702256,1701857
1694220,1688062
1692889,NO
1705539,NO
1695880,NO
1684755,1041377
1712723,NO
1702530,NO
1692137,NO
1704141,NO
1689271,NO
1707448,NO
1686142,NO
1699062,NO
1700327,NO
1696351,NO
1701039,1693701
1690720,NO
1706756,NO
1709465,NO
1689265,NO
1686156,1690370
1696345,1694374
1700333,NO
1709471,1703752
1712737,NO
1684999,NO
1713429,NO
1704155,NO
1692123,NO
1704633,1703631
1702242,NO
1712051,1709651
1690052,NO
1709317,NO
1696423,NO
1700455,NO
1689503,NO
1710646,NO
1686630,NO
1708586,NO
1700864,1700239
1711969,NO
1689926,NO
1696806,NO
1700870,NO
1694977,1693854
1689098,NO
1708592,NO
1698195,NO
1694787,NO
1695499,NO
1696190,NO
1686383,NO
1707689,1707286
1707851,NO
1690287,1665374
1710493,NO
1698803,1698821
1700680,NO
1687923,NO
1711955,NO
1705920,1710829
1703389,NO
1692490,NO
1712284,NO
1702097,NO
1705934,NO
1693942,NO
1692484,NO
1712290,NO
1702083,1660384
1698817,NO
1711941,NO
1687937,1687847
1700694,NO
1696184,NO
1687089,NO
1685675,NO
1692309,NO
1703410,NO
1695466,NO
1693017,1392106
1688351,1670417
1706568,NO
1687062,NO
1698142,NO
1697271,NO
1700119,NO
1708545,NO
1691166,NO
1689729,NO
1708223,1701394
1697517,NO
1688437,NO
1690278,NO
1687704,NO
1705707,NO
1705713,NO
1695314,NO
1703362,NO
1713171,1713137
1710478,NO
1698630,1692081
1697503,NO
1711766,NO
1709129,NO
1688345,1644147
1711000,NO
1698156,NO
1701213,NO
1709897,NO
1691614,1700904
1708551,NO
1686368,1686367
1685661,NO
1695472,NO
1703404,NO
1712509,NO
1693003,NO
1709667,1709037
1711028,NO
1706554,NO
1696153,NO
1710336,NO
1692335,140800
1702732,NO
1694744,NO
1704425,NO
1686426,NO
1710450,NO
1699506,NO
1687738,NO
1710444,NO
1689701,NO
1707138,NO
1711982,NO
1709115,NO
1706226,1511151
1690250,1507681
1693759,NO
1712253,NO
1694036,NO
1693981,NO
1695328,NO
1704431,NO
1692447,NO
1704357,NO
1692321,867962
1703438,NO
1694750,NO
1702726,NO
1705049,NO
1712535,NO
